candidateMatch,len_aTagContent_qt,len_aTagContent_group_between 60 and 175,len_aTagContent_group_under 60,len_href_qt,num_keys_qt,attr_job_yn,all_text
1.0,0.7112112112112112,0,1,0.932932932932933,0.932932932932933,1,Team Lead Software Development Digital Factory job Toronto Senior Full Stack React and Node Developer C Digital Factory ON class href jobTitle link 
1.0,0.6946946946946947,0,1,0.8528528528528528,0.8528528528528528,1,Catalyst Operations Development Program job Toronto Catalyst C Operations Development Program ON href class jobTitle link
1.0,0.6946946946946947,0,1,0.8528528528528528,0.8528528528528528,1,Catalyst Operations Development Program job Toronto Catalyst C Operations Development Program ON class href jobTitle link 
1.0,0.7402402402402403,0,1,0.6671671671671672,0.6671671671671672,1,Senior Manager Qualified Intermediary QI Sustainment job Toronto Senior Manager QI Sustainment ON href class jobTitle link
1.0,0.7402402402402403,0,1,0.6671671671671672,0.6671671671671672,1,Senior Manager Qualified Intermediary QI Sustainment job Toronto Senior Manager QI Sustainment ON class href jobTitle link 
1.0,0.7152152152152151,0,1,0.8703703703703705,0.8703703703703705,1,Director Global Wealth Management Communications job Toronto Director C Global Wealth Management Communications ON href class jobTitle link
1.0,0.7152152152152151,0,1,0.8703703703703705,0.8703703703703705,1,Director Global Wealth Management Communications job Toronto Director C Global Wealth Management Communications ON class href jobTitle link 
1.0,0.6946946946946947,0,1,0.8528528528528528,0.8528528528528528,1,Senior Analyst Fund Accounting Toronto ON job Toronto Senior Analyst C Fund Accounting Toronto C ON ON href class jobTitle link
1.0,0.6946946946946947,0,1,0.8528528528528528,0.8528528528528528,1,Senior Analyst Fund Accounting Toronto ON job Toronto Senior Analyst C Fund Accounting Toronto C ON ON class href jobTitle link 
1.0,0.8573573573573573,1,0,0.95995995995996,0.95995995995996,1,Customer Representative Weston Road Eglinton hours Contract months job Toronto Customer Representative Weston Road Eglinton hours Contract months ON href class jobTitle link
1.0,0.8573573573573573,1,0,0.95995995995996,0.95995995995996,1,Customer Representative Weston Road Eglinton hours Contract months job Toronto Customer Representative Weston Road Eglinton hours Contract months ON class href jobTitle link 
1.0,0.6586586586586587,0,1,0.8123123123123124,0.8123123123123124,1,Senior Service Designer Digital Factory job Toronto Senior Service Designer C Digital Factory ON href class jobTitle link
1.0,0.6586586586586587,0,1,0.8123123123123124,0.8123123123123124,1,Senior Service Designer Digital Factory job Toronto Senior Service Designer C Digital Factory ON class href jobTitle link 
1.0,0.8233233233233234,1,0,0.9189189189189189,0.9189189189189189,1,Trading Analytics Front end Developer Angular Java and CI CD is a plus job Toronto Trading Analytics Front end Developer Java C Python C CI CD ON href class jobTitle link
1.0,0.8233233233233234,1,0,0.9189189189189189,0.9189189189189189,1,Trading Analytics Front end Developer Angular Java and CI CD is a plus job Toronto Trading Analytics Front end Developer Java C Python C CI CD ON class href jobTitle link 
1.0,0.6756756756756757,0,1,0.8288288288288288,0.8288288288288288,1,Global Software Architect Digital Factory job Toronto Global Software Architect C Digital Factory ON href class jobTitle link
1.0,0.6756756756756757,0,1,0.8288288288288288,0.8288288288288288,1,Global Software Architect Digital Factory job Toronto Global Software Architect C Digital Factory ON class href jobTitle link 
1.0,0.6471471471471472,0,1,0.587087087087087,0.587087087087087,1,Senior Cloud Engineer Digital Factory job Toronto Principal Cloud Engineer ON href class jobTitle link
1.0,0.6471471471471472,0,1,0.587087087087087,0.587087087087087,1,Senior Cloud Engineer Digital Factory job Toronto Principal Cloud Engineer ON class href jobTitle link 
1.0,0.7712712712712713,1,0,0.9214214214214214,0.9214214214214214,1,Senior Consultant Talent Acquisition Global Banking Markets job Toronto Senior Consultant C Talent Acquisition Global Banking Markets ON href class jobTitle link
1.0,0.7712712712712713,1,0,0.9214214214214214,0.9214214214214214,1,Senior Consultant Talent Acquisition Global Banking Markets job Toronto Senior Consultant C Talent Acquisition Global Banking Markets ON class href jobTitle link 
1.0,0.6401401401401401,0,1,0.6756756756756757,0.6756756756756757,1,Director Head of Canada GBM AML Risk job Toronto Director C Canada GBM AML Risk ON href class jobTitle link
1.0,0.6401401401401401,0,1,0.6756756756756757,0.6756756756756757,1,Director Head of Canada GBM AML Risk job Toronto Director C Canada GBM AML Risk ON class href jobTitle link 
1.0,0.7197197197197197,0,1,0.587087087087087,0.587087087087087,1,Senior Backend Developer Node JS Digital Factory job Toronto Senior Backend Developer ON href class jobTitle link
1.0,0.7197197197197197,0,1,0.587087087087087,0.587087087087087,1,Senior Backend Developer Node JS Digital Factory job Toronto Senior Backend Developer ON class href jobTitle link 
1.0,0.7612612612612613,0,1,0.9189189189189189,0.9189189189189189,1,Manager Governance and Country Relationships Toronto ON job Toronto Manager C Governance and Country Relationships Toronto C ON ON href class jobTitle link
1.0,0.7612612612612613,0,1,0.9189189189189189,0.9189189189189189,1,Manager Governance and Country Relationships Toronto ON job Toronto Manager C Governance and Country Relationships Toronto C ON ON class href jobTitle link 
1.0,0.6471471471471472,0,1,0.8013013013013013,0.8013013013013013,1,Senior Manager Mergers Acquisitions job Toronto Senior Manager C Mergers Acquisitions ON href class jobTitle link
1.0,0.6471471471471472,0,1,0.8013013013013013,0.8013013013013013,1,Senior Manager Mergers Acquisitions job Toronto Senior Manager C Mergers Acquisitions ON class href jobTitle link 
1.0,0.7452452452452453,0,1,0.9019019019019019,0.9019019019019019,1,Senior Manager Insurance Risk Management Toronto ON job Toronto Senior Manager C Insurance Risk Management Toronto C ON ON href class jobTitle link
1.0,0.7452452452452453,0,1,0.9019019019019019,0.9019019019019019,1,Senior Manager Insurance Risk Management Toronto ON job Toronto Senior Manager C Insurance Risk Management Toronto C ON ON class href jobTitle link 
1.0,0.6756756756756757,0,1,0.8288288288288288,0.8288288288288288,1,Inside Sales Representative Dynamic Funds job Toronto Inside Sales Representative C Dynamic Funds ON href class jobTitle link
1.0,0.6756756756756757,0,1,0.8288288288288288,0.8288288288288288,1,Inside Sales Representative Dynamic Funds job Toronto Inside Sales Representative C Dynamic Funds ON class href jobTitle link 
1.0,0.8288288288288288,1,0,0.9624624624624625,0.9624624624624625,1,Project Manager Regulatory Initiatives Group Wealth Management Toronto ON job Toronto Project Manager C Regulatory Initiatives Group C Wealth Management C Toronto ON ON href class jobTitle link
1.0,0.8288288288288288,1,0,0.9624624624624625,0.9624624624624625,1,Project Manager Regulatory Initiatives Group Wealth Management Toronto ON job Toronto Project Manager C Regulatory Initiatives Group C Wealth Management C Toronto ON ON class href jobTitle link 
1.0,0.7002002002002002,0,1,0.8598598598598599,0.8598598598598599,1,Senior Investigator Digital Forensic Services job Toronto Senior Investigator C Digital Forensic Services ON href class jobTitle link
1.0,0.7002002002002002,0,1,0.8598598598598599,0.8598598598598599,1,Senior Investigator Digital Forensic Services job Toronto Senior Investigator C Digital Forensic Services ON class href jobTitle link 
1.0,0.8818818818818819,1,0,0.932932932932933,0.932932932932933,1,Senior Manager Accounting Policies and Procedures Implementation Bilingual Spanish job Toronto Senior Manager C Accounting Policies and Procedures Implementation ON href class jobTitle link
1.0,0.8818818818818819,1,0,0.932932932932933,0.932932932932933,1,Senior Manager Accounting Policies and Procedures Implementation Bilingual Spanish job Toronto Senior Manager C Accounting Policies and Procedures Implementation ON class href jobTitle link 
1.0,0.8353353353353353,1,0,0.9094094094094094,0.9094094094094094,1,Manager Accounting Policy and Procedures Implementation Bilingual Spanish job Toronto Manager C Accounting Policy and Procedures Implementation ON href class jobTitle link
1.0,0.8353353353353353,1,0,0.9094094094094094,0.9094094094094094,1,Manager Accounting Policy and Procedures Implementation Bilingual Spanish job Toronto Manager C Accounting Policy and Procedures Implementation ON class href jobTitle link 
1.0,0.6321321321321322,0,1,0.7742742742742743,0.7742742742742743,1,Manager Loyalty Financial Analytics job Toronto Manager C Loyalty Financial Analytics ON href class jobTitle link
1.0,0.6321321321321322,0,1,0.7742742742742743,0.7742742742742743,1,Manager Loyalty Financial Analytics job Toronto Manager C Loyalty Financial Analytics ON class href jobTitle link 
1.0,0.5965965965965966,0,1,0.6706706706706707,0.6706706706706707,1,PIC Portfolio Manager Waterloo job Toronto PIC Portfolio Manager Waterloo ON href class jobTitle link
1.0,0.5965965965965966,0,1,0.6706706706706707,0.6706706706706707,1,PIC Portfolio Manager Waterloo job Toronto PIC Portfolio Manager Waterloo ON class href jobTitle link 
1.0,0.6321321321321322,0,1,0.8013013013013013,0.8013013013013013,1,Chief Information Security Architect job Scarborough Chief Information Security Architect ON href class jobTitle link
1.0,0.6321321321321322,0,1,0.8013013013013013,0.8013013013013013,1,Chief Information Security Architect job Scarborough Chief Information Security Architect ON class href jobTitle link 
0.0,0.03853853853853854,0,1,0.2077077077077077,0.2077077077077077,0, q locationsearch Toronto class href title paginationItemFirst First Page
0.0,0.03853853853853854,0,1,0.2077077077077077,0.2077077077077077,0, q locationsearch Toronto href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow class href rel title paginationItemLast nofollow Last Page
0.0,0.03853853853853854,0,1,0.0,0.0,0, href title 
0.0,0.35535535535535534,0,1,0.7117117117117118,0.7117117117117118,0,Privacy Policy https www scotiabank com ca en about contact us privacy html href title target Privacy Policy blank
0.0,0.545045045045045,0,1,0.8908908908908909,0.8908908908908909,0,Required Technical Support https www scotiabank com careers en careers technical support for applicants html href title target Required Technical Support blank
0.0,0.14514514514514515,0,1,0.5830830830830831,0.5830830830830831,0,Global https www scotiabank com careers en careers html href title target Global blank
0.0,0.3763763763763764,0,1,0.509009009009009,0.509009009009009,0,Digital Factory http digitalfactory scotiabank com href title target Digital Factory blank
0.0,0.46296296296296297,0,1,0.8783783783783784,0.8783783783783784,0,Students New Grads http www scotiabank com careers en careers careers students and new grads html href title target Students New Grads blank
0.0,0.2072072072072072,0,1,0.4994994994994995,0.4994994994994995,0,Facebook https www facebook com scotiabank href title target Facebook blank
0.0,0.1691691691691692,0,1,0.3108108108108108,0.3108108108108108,0,Twitter https twitter com scotiabank href title target Twitter blank
0.0,0.2072072072072072,0,1,0.5590590590590591,0.5590590590590591,0,LinkedIn https www linkedin com company scotiabank href title target LinkedIn blank
0.0,0.1691691691691692,0,1,0.5345345345345345,0.5345345345345345,0,YouTube https www youtube com user Scotiabank href title target YouTube blank
0.0,0.2502502502502503,0,1,0.6671671671671672,0.6671671671671672,0,Instagram https www instagram com explore tags lifeatscotiabank href title target Instagram blank
0.0,0.3763763763763764,0,1,0.07757757757757758,0.07757757757757758,0,Skip to content content href id class title skipLink skipLink Skip to content
0.0,0.06456456456456455,0,1,0.22522522522522523,0.22522522522522523,0, https jobs scotiabank com href title style Scotiabank display inline block
0.0,0.35535535535535534,0,1,0.0,0.0,1,Featured Jobs class role data toggle href aria haspopup aria expanded title dropdown toggle button dropdown true false Featured Jobs
0.0,0.07507507507507508,0,1,0.13863863863863862,0.13863863863863862,0,AML go AML href title AML
0.0,0.4469469469469469,0,1,0.4214214214214214,0.4214214214214214,0,Commercial Banking go Commercial Banking href title Commercial Banking 
0.0,0.4294294294294294,0,1,0.4994994994994995,0.4994994994994995,0,Student New Grad go Student New Grad Jobs href title Student New Grad
0.0,0.28478478478478475,0,1,0.5175175175175175,0.5175175175175175,0,Technology go IT Digital Banking Jobs href title Technology
0.0,0.1691691691691692,0,1,0.1946946946946947,0.1946946946946947,0,Finance go Finance Jobs href title Finance
0.0,0.4109109109109109,0,1,0.22522522522522523,0.22522522522522523,0,Global Operations go Operations Jobs href title Global Operations
0.0,0.35535535535535534,0,1,0.46696696696696693,0.46696696696696693,0,Retail Banking go Retail Banking Jobs href title Retail Banking
0.0,0.47647647647647645,0,1,0.5345345345345345,0.5345345345345345,0,Investment Specialist go Investment Specialist Jobs href title Investment Specialist
0.0,0.2502502502502503,0,1,0.4214214214214214,0.4214214214214214,0,Locations content location locale en US href title Locations
0.0,0.532032032032032,0,1,0.5475475475475475,0.5475475475475475,0,Join our Talent Community talentcommunity subscribe locale en US href title Join our Talent Community
0.0,0.06456456456456455,0,1,0.22522522522522523,0.22522522522522523,0, https jobs scotiabank com href title Scotiabank
0.0,0.0,0,1,0.0,0.0,0,nan href title aria label class data toggle data target Search Search dropdown toggle collapse search collapse
0.0,0.0,0,1,0.0,0.0,0,nan href title aria label class data toggle data target Menu Menu dropdown toggle collapse nav collapse
0.0,0.35535535535535534,0,1,0.0,0.0,1,Featured Jobs class role data toggle href aria haspopup aria expanded title dropdown toggle button dropdown true false Featured Jobs
0.0,0.07507507507507508,0,1,0.13863863863863862,0.13863863863863862,0,AML go AML href title AML
0.0,0.4469469469469469,0,1,0.4214214214214214,0.4214214214214214,0,Commercial Banking go Commercial Banking href title Commercial Banking 
0.0,0.4294294294294294,0,1,0.4994994994994995,0.4994994994994995,0,Student New Grad go Student New Grad Jobs href title Student New Grad
0.0,0.28478478478478475,0,1,0.5175175175175175,0.5175175175175175,0,Technology go IT Digital Banking Jobs href title Technology
0.0,0.1691691691691692,0,1,0.1946946946946947,0.1946946946946947,0,Finance go Finance Jobs href title Finance
0.0,0.4109109109109109,0,1,0.22522522522522523,0.22522522522522523,0,Global Operations go Operations Jobs href title Global Operations
0.0,0.35535535535535534,0,1,0.46696696696696693,0.46696696696696693,0,Retail Banking go Retail Banking Jobs href title Retail Banking
0.0,0.47647647647647645,0,1,0.5345345345345345,0.5345345345345345,0,Investment Specialist go Investment Specialist Jobs href title Investment Specialist
0.0,0.2502502502502503,0,1,0.4214214214214214,0.4214214214214214,0,Locations content location locale en US href title Locations
0.0,0.532032032032032,0,1,0.5475475475475475,0.5475475475475475,0,Join our Talent Community talentcommunity subscribe locale en US href title Join our Talent Community
0.0,0.2502502502502503,0,1,0.0,0.0,0,Language class role aria haspopup aria expanded data toggle href dropdown toggle languageselector button true false dropdown 
0.0,0.5055055055055055,0,1,0.9134134134134134,0.9134134134134134,0,English United States https jobs scotiabank com search q locationsearch Toronto startrow locale en US href 
0.0,0.3923923923923924,0,1,0.9134134134134134,0.9134134134134134,0,Espa ol Espa a https jobs scotiabank com search q locationsearch Toronto startrow locale es ES href 
0.0,0.4109109109109109,0,1,0.9134134134134134,0.9134134134134134,0,Fran ais Canada https jobs scotiabank com search q locationsearch Toronto startrow locale fr CA href 
0.0,0.3228228228228228,0,1,0.0,0.0,0,View Profile href onclick xml lang lang style jw TC handleViewProfileActionevent en US en US 
0.0,0.08908908908908908,0,1,0.0,0.0,0,Home href 
0.0,0.06456456456456455,0,1,0.9274274274274275,0.9274274274274275,1, https jobs scotiabank com services rss job locale en US keywords locationSearch Toronto id class xml lang lang href target title rsslink jobsweb pull left en US en US blank Add to RSS
0.0,0.03853853853853854,0,1,0.2077077077077077,0.2077077077077077,0, q locationsearch Toronto class href title paginationItemFirst First Page
0.0,0.03853853853853854,0,1,0.2077077077077077,0.2077077077077077,0, q locationsearch Toronto href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow class href rel title paginationItemLast nofollow Last Page
0.0,0.4469469469469469,0,1,0.9019019019019019,0.9019019019019019,1,Title  search q locationsearch Toronto sortColumn sort title sortDirection desc hdrTitle class href jobTitle sort 
0.0,0.4294294294294294,0,1,0.9134134134134134,0.9134134134134134,0,Date  search q locationsearch Toronto sortColumn referencedate sortDirection desc hdrDate href 
0.0,0.49099099099099097,0,1,0.9234234234234233,0.9234234234234233,1,Location  search q locationsearch Toronto sortColumn sort location sortDirection desc hdrLocation class href jobLocation sort 
1.0,0.6676676676676676,0,1,0.6756756756756757,0.6756756756756757,1,Bilingual Senior Fraud Deterrence Analyst job Toronto Senior Fraud Deterrence Analyst ON href class jobTitle link
1.0,0.6676676676676676,0,1,0.6756756756756757,0.6756756756756757,1,Bilingual Senior Fraud Deterrence Analyst job Toronto Senior Fraud Deterrence Analyst ON class href jobTitle link 
1.0,0.6471471471471472,0,1,0.8013013013013013,0.8013013013013013,1,Manager Front End Risk Segmentation job Toronto Manager C Front End Risk Segmentation ON href class jobTitle link
1.0,0.6471471471471472,0,1,0.8013013013013013,0.8013013013013013,1,Manager Front End Risk Segmentation job Toronto Manager C Front End Risk Segmentation ON class href jobTitle link 
1.0,0.6231231231231231,0,1,0.7517517517517518,0.7517517517517518,1,Senior Manager Securities Clearing job Toronto Senior Manager C Securities Clearing ON href class jobTitle link
1.0,0.6231231231231231,0,1,0.7517517517517518,0.7517517517517518,1,Senior Manager Securities Clearing job Toronto Senior Manager C Securities Clearing ON class href jobTitle link 
1.0,0.3763763763763764,0,1,0.5565565565565566,0.5565565565565566,1,Director DevOps job Toronto Director DevOps ON href class jobTitle link
1.0,0.3763763763763764,0,1,0.5565565565565566,0.5565565565565566,1,Director DevOps job Toronto Director DevOps ON class href jobTitle link 
1.0,0.6586586586586587,0,1,0.8123123123123124,0.8123123123123124,1,Senior Business Analyst Digital Factory job Toronto Senior Business Analyst C Digital Factory ON href class jobTitle link
1.0,0.6586586586586587,0,1,0.8123123123123124,0.8123123123123124,1,Senior Business Analyst Digital Factory job Toronto Senior Business Analyst C Digital Factory ON class href jobTitle link 
1.0,0.6321321321321322,0,1,0.7742742742742743,0.7742742742742743,1,Senior Analyst Regulatory Reporting job Toronto Senior Analyst C Regulatory Reporting ON href class jobTitle link
1.0,0.6321321321321322,0,1,0.7742742742742743,0.7742742742742743,1,Senior Analyst Regulatory Reporting job Toronto Senior Analyst C Regulatory Reporting ON class href jobTitle link 
1.0,0.6756756756756757,0,1,0.8288288288288288,0.8288288288288288,1,Learn More About Our Digital Product Team job Toronto Learn More About Our Digital Product Team ON href class jobTitle link
1.0,0.6756756756756757,0,1,0.8288288288288288,0.8288288288288288,1,Learn More About Our Digital Product Team job Toronto Learn More About Our Digital Product Team ON class href jobTitle link 
1.0,0.7002002002002002,0,1,0.8598598598598599,0.8598598598598599,1,Learn More About Our Digital Engineering Team job Toronto Learn more about our Digital Engineering team ON href class jobTitle link
1.0,0.7002002002002002,0,1,0.8598598598598599,0.8598598598598599,1,Learn More About Our Digital Engineering Team job Toronto Learn more about our Digital Engineering team ON class href jobTitle link 
1.0,0.6891891891891891,0,1,0.8478478478478478,0.8478478478478478,1,Learn more about our Digital Analytics team job Toronto Learn more about our Digital Analytics team ON href class jobTitle link
1.0,0.6891891891891891,0,1,0.8478478478478478,0.8478478478478478,1,Learn more about our Digital Analytics team job Toronto Learn more about our Digital Analytics team ON class href jobTitle link 
1.0,0.7347347347347348,0,1,0.5905905905905906,0.5905905905905906,1,Financial Advisor Future Opportunities in Toronto job Toronto Financial Advisor Toronto ON href class jobTitle link
1.0,0.7347347347347348,0,1,0.5905905905905906,0.5905905905905906,1,Financial Advisor Future Opportunities in Toronto job Toronto Financial Advisor Toronto ON class href jobTitle link 
1.0,0.6826826826826826,0,1,0.9189189189189189,0.9189189189189189,1,Expedition Women in Leadership Program job Toronto Senior Manager C Expedition Women in Leadership Program ON href class jobTitle link
1.0,0.6826826826826826,0,1,0.9189189189189189,0.9189189189189189,1,Expedition Women in Leadership Program job Toronto Senior Manager C Expedition Women in Leadership Program ON class href jobTitle link 
1.0,0.7502502502502502,0,1,0.8908908908908909,0.8908908908908909,1,Customer Relationship Management and Operational Analyst job Toronto Customer Relationship Management and Operational Analyst ON href class jobTitle link
1.0,0.7502502502502502,0,1,0.8908908908908909,0.8908908908908909,1,Customer Relationship Management and Operational Analyst job Toronto Customer Relationship Management and Operational Analyst ON class href jobTitle link 
1.0,0.6946946946946947,0,1,0.9539539539539539,0.9539539539539539,1,Director Product Management Managed Assets job Toronto Director C Product Solutions C Asset Management month contract ON href class jobTitle link
1.0,0.6946946946946947,0,1,0.9539539539539539,0.9539539539539539,1,Director Product Management Managed Assets job Toronto Director C Product Solutions C Asset Management month contract ON class href jobTitle link 
1.0,0.7002002002002002,0,1,0.8478478478478478,0.8478478478478478,1,Senior Manager Regulatory Derivatives Controls job Toronto Senior Manager Regulatory Derivatives Controls ON href class jobTitle link
1.0,0.7002002002002002,0,1,0.8478478478478478,0.8478478478478478,1,Senior Manager Regulatory Derivatives Controls job Toronto Senior Manager Regulatory Derivatives Controls ON class href jobTitle link 
1.0,0.7197197197197197,0,1,0.5830830830830831,0.5830830830830831,1,Analyst Corporate Lending Services US Portfolio job Analyst Corporate Lending Services href class jobTitle link
1.0,0.7197197197197197,0,1,0.5830830830830831,0.5830830830830831,1,Analyst Corporate Lending Services US Portfolio job Analyst Corporate Lending Services class href jobTitle link 
1.0,0.7582582582582582,0,1,0.9169169169169169,0.9169169169169169,1,Bilingual EN FR Collections Advisor month contract job Toronto Bilingual ENFR Collections Advisor month contract ON href class jobTitle link
1.0,0.7582582582582582,0,1,0.9169169169169169,0.9169169169169169,1,Bilingual EN FR Collections Advisor month contract job Toronto Bilingual ENFR Collections Advisor month contract ON class href jobTitle link 
1.0,0.7742742742742743,1,0,0.932932932932933,0.932932932932933,1,Manager Market Risk Measurement Model Development Contract job Toronto Manager C Market Risk Measurement Model Development Contract ON href class jobTitle link
1.0,0.7742742742742743,1,0,0.932932932932933,0.932932932932933,1,Manager Market Risk Measurement Model Development Contract job Toronto Manager C Market Risk Measurement Model Development Contract ON class href jobTitle link 
1.0,0.7852852852852853,1,0,0.8013013013013013,0.8013013013013013,1,Senior Financial Advisor Future Opportunities in Etobicoke ON job Toronto Senior Financial Advisor Etobicoke C ON ON href class jobTitle link
1.0,0.7852852852852853,1,0,0.8013013013013013,0.8013013013013013,1,Senior Financial Advisor Future Opportunities in Etobicoke ON job Toronto Senior Financial Advisor Etobicoke C ON ON class href jobTitle link 
1.0,0.7537537537537538,0,1,0.9134134134134134,0.9134134134134134,1,Business Analyst Intern Automotive Finance Toronto ON job Toronto Business Analyst Intern C Automotive Finance Toronto C ON ON href class jobTitle link
1.0,0.7537537537537538,0,1,0.9134134134134134,0.9134134134134134,1,Business Analyst Intern Automotive Finance Toronto ON job Toronto Business Analyst Intern C Automotive Finance Toronto C ON ON class href jobTitle link 
1.0,0.6231231231231231,0,1,0.7517517517517518,0.7517517517517518,1,Software Developer Digital Factory job Toronto Software Developer C Digital Factory ON href class jobTitle link
1.0,0.6231231231231231,0,1,0.7517517517517518,0.7517517517517518,1,Software Developer Digital Factory job Toronto Software Developer C Digital Factory ON class href jobTitle link 
1.0,0.8113113113113113,1,0,0.9444444444444444,0.9444444444444444,1,Customer Representative Islington Rexdale hours month contract job Toronto Customer Representative Islington Rexdale hours month contract ON href class jobTitle link
1.0,0.8113113113113113,1,0,0.9444444444444444,0.9444444444444444,1,Customer Representative Islington Rexdale hours month contract job Toronto Customer Representative Islington Rexdale hours month contract ON class href jobTitle link 
1.0,0.5175175175175175,0,1,0.5930930930930931,0.5930930930930931,1,Manager Analytics MIS job Toronto Manager C Analytics MIS ON href class jobTitle link
1.0,0.5175175175175175,0,1,0.5930930930930931,0.5930930930930931,1,Manager Analytics MIS job Toronto Manager C Analytics MIS ON class href jobTitle link 
1.0,0.6891891891891891,0,1,0.8598598598598599,0.8598598598598599,1,Manager Security Operations Eastern Canada job Toronto Manager C Security Operations C Eastern Canada ON href class jobTitle link
1.0,0.6891891891891891,0,1,0.8598598598598599,0.8598598598598599,1,Manager Security Operations Eastern Canada job Toronto Manager C Security Operations C Eastern Canada ON class href jobTitle link 
1.0,0.7197197197197197,0,1,0.8728728728728729,0.8728728728728729,1,Senior Manager Business Initiatives Toronto ON job Toronto Senior Manager C Business Initiatives Toronto C ON ON href class jobTitle link
1.0,0.7197197197197197,0,1,0.8728728728728729,0.8728728728728729,1,Senior Manager Business Initiatives Toronto ON job Toronto Senior Manager C Business Initiatives Toronto C ON ON class href jobTitle link 
1.0,0.5900900900900901,0,1,0.6881881881881882,0.6881881881881882,1,Cloud Engineer Digital Factory job Toronto Cloud Engineer C Digital Factory ON href class jobTitle link
1.0,0.5900900900900901,0,1,0.6881881881881882,0.6881881881881882,1,Cloud Engineer Digital Factory job Toronto Cloud Engineer C Digital Factory ON class href jobTitle link 
0.0,0.03853853853853854,0,1,0.2077077077077077,0.2077077077077077,0, q locationsearch Toronto class href title paginationItemFirst First Page
0.0,0.03853853853853854,0,1,0.2077077077077077,0.2077077077077077,0, q locationsearch Toronto href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5175175175175175,0.5175175175175175,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow href rel title nofollow Page 
0.0,0.03853853853853854,0,1,0.5345345345345345,0.5345345345345345,0, q locationsearch Toronto startrow class href rel title paginationItemLast nofollow Last Page
0.0,0.03853853853853854,0,1,0.0,0.0,0, href title 
0.0,0.35535535535535534,0,1,0.7117117117117118,0.7117117117117118,0,Privacy Policy https www scotiabank com ca en about contact us privacy html href title target Privacy Policy blank
0.0,0.545045045045045,0,1,0.8908908908908909,0.8908908908908909,0,Required Technical Support https www scotiabank com careers en careers technical support for applicants html href title target Required Technical Support blank
0.0,0.14514514514514515,0,1,0.5830830830830831,0.5830830830830831,0,Global https www scotiabank com careers en careers html href title target Global blank
